Quiz_round,2,RESULT:,Steal2Goodness,Incorrect
num_trial,optionsPresented_time,outcome,loss_amount,running_total,anchor_stim,blue_aversive,blue_side,amount_orange,amount_blue,chosen_side,chosen_color,response_time,trial_repeat_count
1,1046882.3250000005,1,10,4990,blue,true,left,23,10,left,blue,2633,0
2,1052052.205,0,0,4990,blue,true,left,45,97,right,orange,368,0
3,1054948.5400000003,0,0,4990,blue,true,right,54,62,left,orange,670,0
4,1058151.97,1,99,4891,blue,false,right,99,16,left,orange,347,0
5,1061041.1450000003,1,40,4851,blue,true,right,72,40,right,blue,380,0
6,1063962.1349999998,0,0,4851,blue,true,left,98,88,right,orange,423,0
7,1066923.6149999998,0,0,4851,blue,true,right,6,54,left,orange,614,0
8,1070094.5350000001,0,0,4851,blue,true,right,64,55,left,orange,879,0
9,1073515.1500000001,1,96,4755,blue,false,left,96,45,right,orange,914,0
10,1076971.7650000001,1,19,4736,blue,true,left,28,19,left,blue,339,0
11,1079857.1149999998,0,0,4736,blue,true,left,95,26,right,orange,504,0
12,1082893.1350000002,0,0,4736,blue,true,left,90,29,right,orange,300,0
13,1085727.0800000005,0,0,4736,blue,true,right,20,53,left,orange,1163,0
14,1089453.6100000006,0,0,4736,blue,true,right,74,56,left,orange,415,0
15,1092396.4750000006,0,0,4736,blue,true,right,18,42,left,orange,326,0
16,1095254.285,0,0,4736,blue,true,right,11,91,left,orange,287,0
17,1098075.3300000005,1,32,4704,blue,false,left,32,31,right,orange,457,0
18,1101074.3899999997,1,65,4639,blue,true,right,36,65,right,blue,55,0
19,1103666.8099999998,1,40,4599,blue,false,right,40,30,left,orange,411,0
20,1106610.4100000001,1,26,4573,blue,true,left,29,26,left,blue,1076,0
21,1110224.1300000006,0,0,4573,blue,false,right,32,36,right,blue,728,0
22,1113480.7000000002,1,81,4492,blue,true,left,72,81,left,blue,378,0
23,1116399.9400000002,1,95,4397,blue,false,left,95,54,right,orange,666,0
24,1119605.775,1,40,4357,blue,false,right,40,59,left,orange,1093,0
25,1123240.9349999998,0,0,4357,blue,false,right,29,24,right,blue,452,0
26,1126225.7150000005,0,0,4357,blue,false,left,60,51,left,blue,355,0
27,1129133.205,0,0,4357,blue,false,left,83,65,left,blue,548,0
28,1132208.3300000003,1,98,4259,blue,true,right,78,98,right,blue,898,0
29,1135647.5200000005,0,0,4259,blue,false,left,56,51,left,blue,691,0
30,1138875.18,0,0,4259,blue,false,left,5,20,left,blue,369,0
31,1141776.0049999997,0,0,4259,blue,false,right,67,2,right,blue,717,0
32,1145020.6100000006,0,0,4259,blue,false,left,85,84,left,blue,647,0
33,1148201.3450000004,1,49,4210,blue,true,left,7,49,left,blue,409,0
34,1151146.7899999998,1,37,4173,blue,false,left,37,47,right,orange,732,0
35,1154414.2499999998,0,0,4173,blue,false,right,27,91,right,blue,697,0
36,1157647.0200000003,0,0,4173,blue,false,left,44,42,left,blue,825,0
37,1161010.8200000005,1,55,4118,blue,true,left,31,55,left,blue,688,0
38,1164231.6250000005,0,0,4118,blue,false,left,97,70,left,blue,640,0
39,1167409.09,0,0,4118,blue,false,left,14,9,left,blue,501,0
40,1170446.645,1,51,4067,blue,true,left,23,51,left,blue,1186,0
41,1174179.22,1,79,3988,blue,true,right,89,79,right,blue,369,0
42,1177091.1400000004,0,0,3988,blue,true,right,83,86,left,orange,926,0
43,1180547.17,0,0,3988,blue,true,right,40,62,left,orange,846,0
44,1183921.8849999998,0,0,3988,blue,true,right,36,23,left,orange,799,0
45,1187256.6450000005,0,0,3988,blue,true,right,65,61,left,orange,587,0
46,1190378.3800000001,0,0,3988,blue,true,right,74,67,left,orange,1227,0
47,1194142.495,0,0,3988,blue,true,right,73,41,left,orange,3864,0
48,1204546.4899999998,0,0,3988,blue,false,right,96,54,right,blue,1354,0
49,1208425.5199999998,1,88,3900,blue,true,right,86,88,right,blue,321,0
50,1211292.125,0,0,3900,blue,true,left,43,66,right,orange,843,0
51,1214663.37,1,79,3821,blue,true,right,72,79,right,blue,416,0
52,1217611.285,0,0,3821,blue,false,right,71,13,right,blue,1161,0
53,1221301.0350000004,1,53,3768,blue,true,left,78,53,left,blue,994,0
54,1224837.6600000001,1,90,3678,blue,true,right,57,90,right,blue,2529,0
55,1229903.2850000004,1,3,3675,blue,false,right,3,12,left,orange,846,0
56,1233287.225,1,64,3611,blue,true,right,2,64,right,blue,414,0
57,1236234.1500000001,1,9,3602,blue,true,right,99,9,right,blue,322,0
58,1239087.055,1,42,3560,blue,true,right,21,42,right,blue,240,0
59,1241869.8750000002,0,0,3560,blue,true,left,83,72,right,orange,353,0
60,1244751.905,0,0,3560,blue,true,right,37,11,left,orange,1165,0
61,1248453.7849999997,1,67,3493,blue,false,right,67,81,left,orange,988,0
62,1251975.8899999997,1,14,3479,blue,true,right,12,14,right,blue,327,0
63,1254837.84,0,0,3479,blue,false,right,78,90,right,blue,311,0
64,1257681.89,1,46,3433,blue,false,left,46,53,right,orange,369,0
65,1260586.875,0,0,3433,blue,false,right,30,42,right,blue,352,0
66,1263476.74,1,36,3397,blue,false,left,36,65,right,orange,310,0
67,1266320.925,0,0,3397,blue,false,right,49,49,right,blue,502,0
68,1269367.875,0,0,3397,blue,false,right,44,10,right,blue,553,0
69,1272459.2700000003,1,70,3327,blue,false,left,70,64,right,orange,483,0
70,1275485.5900000003,1,68,3259,blue,false,left,68,95,right,orange,428,0
71,1278449.24,1,38,3221,blue,false,left,38,46,right,orange,475,0
72,1281457.2950000002,0,0,3221,blue,false,right,18,24,right,blue,385,0
73,1284378.3400000003,1,82,3139,blue,false,left,82,78,right,orange,387,0
74,1287307.5650000002,0,0,3139,blue,false,right,59,54,right,blue,107,0
75,1289943.9650000003,1,36,3103,blue,false,left,36,33,right,orange,900,0
76,1293384.1149999998,1,56,3047,blue,true,right,49,56,right,blue,152,0
77,1296078.7500000005,1,26,3021,blue,false,left,26,83,right,orange,284,0
78,1298901.9349999998,0,0,3021,blue,false,left,38,81,left,blue,1298,0
79,1302735.4000000004,0,0,3021,blue,false,left,12,3,left,blue,395,0
80,1305671.0050000001,0,0,3021,blue,false,right,62,38,right,blue,364,0
81,1308576.575,1,43,2978,blue,false,left,43,50,right,orange,390,0
82,1311515.5100000002,0,0,2978,blue,false,left,50,47,left,blue,330,0
83,1314375.4200000004,1,35,2943,blue,true,right,41,35,right,blue,863,0
84,1317772.7400000002,0,0,2943,blue,false,right,9,62,right,blue,450,0
85,1320756.2399999998,0,0,2943,blue,false,left,60,58,left,blue,278,0
86,1323560.555,0,0,2943,blue,false,right,88,31,right,blue,701,0
87,1326792.1350000007,0,0,2943,blue,false,left,56,44,left,blue,395,0
88,1329715.4099999997,1,15,2928,blue,true,right,31,15,right,blue,481,0
89,1332727.535,0,0,2928,blue,false,right,90,31,right,blue,484,0
90,1335738.7200000002,0,0,2928,blue,false,right,80,76,right,blue,591,0
91,1338870.395,0,0,2928,blue,false,left,78,4,left,blue,1022,0
92,1342425.5350000004,0,0,2928,blue,false,left,60,28,left,blue,618,0
93,1345569.67,1,99,2829,blue,true,left,56,99,left,blue,840,0
94,1352958.955,0,0,2829,blue,false,right,31,45,right,blue,1397,0
95,1356886.9249999998,0,0,2829,blue,false,left,55,16,left,blue,838,0
96,1360260.41,1,89,2740,blue,true,left,12,89,left,blue,1696,0
97,1364496.5250000004,0,0,2740,blue,false,right,49,4,right,blue,1347,0
98,1368375.1200000006,0,0,2740,blue,false,left,69,12,left,blue,857,0
99,1371764.1050000002,1,26,2714,blue,true,right,49,26,right,blue,815,0
100,1375106.4800000004,0,0,2714,blue,false,left,75,76,left,blue,358,0
101,1378000.5799999998,0,0,2714,blue,false,right,22,90,right,blue,509,0
102,1381045.4099999997,0,0,2714,blue,true,right,26,23,left,orange,853,0
103,1384429.91,1,11,2703,blue,false,right,11,68,left,orange,606,0
104,1387571.0399999998,0,0,2703,blue,true,left,71,82,right,orange,396,0
105,1390501.8900000004,1,86,2617,blue,false,left,86,95,right,orange,805,0
106,1393847.0999999999,0,0,2617,blue,false,left,79,88,left,blue,469,0
107,1396843.925,0,0,2617,blue,false,left,75,40,left,blue,906,0
108,1400275.6250000002,0,0,2617,blue,false,right,11,94,right,blue,1211,0
109,1404014.115,1,44,2573,blue,true,right,53,44,right,blue,1524,0
110,1408079.5950000002,0,0,2573,blue,false,right,85,17,right,blue,547,0
111,1411156.9,1,32,2541,blue,true,left,85,32,left,blue,569,0
112,1414273.3399999999,1,38,2503,blue,false,left,38,68,right,orange,368,0
113,1417181.0850000002,1,28,2475,blue,false,right,28,93,left,orange,693,0
114,1420408.0650000006,0,0,2475,blue,false,right,13,95,right,blue,398,0
115,1423337.735,0,0,2475,blue,false,left,69,60,left,blue,815,0
116,1426689.225,1,95,2380,blue,true,left,56,95,left,blue,653,0
117,1429882.8650000005,0,0,2380,blue,false,left,2,41,left,blue,1174,0
118,1433585.1250000005,0,0,2380,blue,false,right,42,5,right,blue,1300,0
119,1437416.4300000002,0,0,2380,blue,false,right,44,30,right,blue,762,0
120,1440713.5450000006,0,0,2380,blue,false,right,79,4,right,blue,698,0
121,1443943.4499999997,0,0,2380,blue,false,left,83,87,left,blue,660,0
122,1447130.5350000001,0,0,2380,blue,false,right,59,44,right,blue,814,0
123,1450482.505,0,0,2380,blue,true,right,15,10,left,orange,547,0
124,1453565.9299999997,0,0,2380,blue,false,right,60,15,right,blue,742,0
125,1456844.245,0,0,2380,blue,false,left,73,25,left,blue,520,0
126,1459897.2700000005,0,0,2380,blue,false,right,43,23,right,blue,509,0
127,1462945.165,0,0,2380,blue,false,left,22,87,left,blue,329,0
128,1465804.9600000004,1,77,2303,blue,true,right,27,77,right,blue,370,0
129,1468710.72,1,99,2204,blue,false,right,99,35,left,orange,529,0
130,1471782.7100000004,1,39,2165,blue,true,left,49,39,left,blue,530,0
131,1474849.2350000006,0,0,2165,blue,false,left,83,60,left,blue,412,0
132,1477790.4150000005,1,54,2111,blue,true,left,61,54,left,blue,297,0
133,1480627.92,0,0,2111,blue,false,left,82,34,left,blue,313,0
134,1483476.8650000005,0,0,2111,blue,false,left,96,86,left,blue,414,0
135,1486425.3200000003,0,0,2111,blue,false,right,65,27,right,blue,804,0
136,1489757.7849999997,0,0,2111,blue,false,left,63,93,left,blue,382,0
137,1492670.4449999998,0,0,2111,blue,false,right,65,40,right,blue,759,0
138,1495966.4600000007,0,0,2111,blue,false,right,7,69,right,blue,725,0
139,1499225.1100000003,1,28,2083,blue,true,right,94,28,right,blue,426,0
140,1502191.3949999998,0,0,2083,blue,false,right,90,4,right,blue,397,0
