Quiz_round,2,RESULT:,SideGoodness,Incorrect
num_trial,optionsPresented_time,outcome,loss_amount,running_total,anchor_stim,blue_aversive,blue_side,amount_orange,amount_blue,chosen_side,chosen_color,response_time,trial_repeat_count
49898,1,166650,1,10,4990,blue,true,left,23,10,left,blue,3704,0
49898,2,172871,0,0,4990,blue,true,left,45,97,right,orange,1545,0
49898,3,176920.00000000003,0,0,4990,blue,true,left,54,62,right,orange,655,0
49898,4,180087.995,1,99,4891,blue,false,left,99,16,right,orange,762,0
49898,5,183389,1,40,4851,blue,true,right,72,40,right,blue,1259,0
49898,6,187171.00000000003,0,0,4851,blue,true,right,98,88,left,orange,1201,0
49898,7,190884,0,0,4851,blue,true,right,6,54,left,orange,905,0
49898,8,194301.00000000003,0,0,4851,blue,true,left,64,55,right,orange,1000,0
49898,9,197818,0,0,4851,blue,false,right,96,45,right,blue,1906,0
49898,10,202234.99500000002,0,0,4851,blue,true,right,28,19,left,orange,905,0
49898,11,205650,1,26,4825,blue,true,left,95,26,left,blue,673,0
49898,12,208837.00000000003,0,0,4825,blue,true,right,90,29,left,orange,872,0
49898,13,212221.99500000002,0,0,4825,blue,true,left,20,53,right,orange,823,0
49898,14,215552.995,0,0,4825,blue,true,right,74,56,left,orange,699,0
49898,15,218770,1,42,4783,blue,true,right,18,42,right,blue,1559,0
49898,16,222868.99500000002,0,0,4783,blue,true,left,11,91,right,orange,809,0
49898,17,226185.00000000003,1,32,4751,blue,false,left,32,31,right,orange,779,0
49898,18,229484.99500000002,1,65,4686,blue,true,left,36,65,left,blue,1217,0
49898,19,233219.00000000003,0,0,4686,blue,false,left,40,30,left,blue,527,0
49898,20,236266.995,1,26,4660,blue,true,left,29,26,left,blue,885,0
49898,21,239638.99500000002,1,32,4628,blue,false,left,32,36,right,orange,930,0
49898,22,243101.00000000003,1,81,4547,blue,true,left,72,81,left,blue,1128,0
49898,23,246751.00000000003,1,95,4452,blue,false,right,95,54,left,orange,903,0
49898,24,250167.99500000002,1,40,4412,blue,false,left,40,59,right,orange,889,0
49898,25,253568.99500000002,0,0,4412,blue,false,right,29,24,right,blue,666,0
49898,26,256748.99500000002,0,0,4412,blue,false,right,60,51,right,blue,469,0
49898,27,259747.995,0,0,4412,blue,false,right,83,65,right,blue,640,0
49898,28,262897.99500000005,1,98,4314,blue,true,right,78,98,right,blue,530,0
49898,29,265950.00000000006,1,56,4258,blue,false,right,56,51,left,orange,746,0
49898,30,269233,1,5,4253,blue,false,left,5,20,right,orange,857,0
49898,31,272603,1,67,4186,blue,false,left,67,2,right,orange,978,0
49898,32,276117,1,85,4101,blue,false,left,85,84,right,orange,671,0
49898,33,279299.00000000006,1,49,4052,blue,true,right,7,49,right,blue,890,0
49898,34,282702.99500000005,1,37,4015,blue,false,left,37,47,right,orange,619,0
49898,35,285835.00000000006,0,0,4015,blue,false,right,27,91,right,blue,479,0
49898,36,288829.995,0,0,4015,blue,false,left,44,42,left,blue,1079,0
49898,37,292414.00000000006,1,55,3960,blue,true,left,31,55,left,blue,484,0
49898,38,295414.00000000006,0,0,3960,blue,false,left,97,70,left,blue,1109,0
49898,39,299030.00000000006,0,0,3960,blue,false,left,14,9,left,blue,1766,0
49898,40,303313.00000000006,1,51,3909,blue,true,right,23,51,right,blue,733,0
49898,41,306567.99500000005,1,79,3830,blue,true,left,89,79,left,blue,525,0
49898,42,309630.99500000005,0,0,3830,blue,true,left,83,86,right,orange,578,0
49898,43,312712.99500000005,1,62,3768,blue,true,right,40,62,right,blue,843,0
49898,44,316079.99500000005,1,23,3745,blue,true,left,36,23,left,blue,437,0
49898,45,319030.00000000006,1,61,3684,blue,true,right,65,61,right,blue,467,0
49898,46,322013.995,0,0,3684,blue,true,right,74,67,left,orange,342,0
49898,47,324863.99500000005,1,41,3643,blue,true,left,73,41,left,blue,451,0
49898,48,331837.99500000005,0,0,3643,blue,false,left,96,54,left,blue,711,0
49898,49,335077.99500000005,1,88,3555,blue,true,right,86,88,right,blue,891,0
49898,50,338496.99500000005,1,66,3489,blue,true,left,43,66,left,blue,357,0
49898,51,341370,1,79,3410,blue,true,left,72,79,left,blue,412,0
49898,52,344296.00000000006,0,0,3410,blue,false,left,71,13,left,blue,1108,0
49898,53,347912.00000000006,1,53,3357,blue,true,left,78,53,left,blue,905,0
49898,54,351328.995,0,0,3357,blue,true,right,57,90,left,orange,608,0
49898,55,354443.99500000005,1,3,3354,blue,false,right,3,12,left,orange,1220,0
49898,56,358195.99500000005,0,0,3354,blue,true,right,2,64,left,orange,1089,0
49898,57,361793.99500000005,1,9,3345,blue,true,left,99,9,left,blue,1095,0
49898,58,365416.99500000005,1,42,3303,blue,true,right,21,42,right,blue,2053,0
