Quiz_round,2,RESULT:,-,allCorrect
num_trial,optionsPresented_time,outcome,loss_amount,running_total,anchor_stim,blue_aversive,blue_side,amount_orange,amount_blue,chosen_side,chosen_color,response_time,trial_repeat_count
C46796,1,234760.6800000067,1,10,4990,blue,true,left,23,10,left,blue,1322,0
C46796,2,238649.81999999145,0,0,4990,blue,true,right,45,97,left,orange,1429,0
C46796,3,242636.9199999899,0,0,4990,blue,true,right,54,62,left,orange,772,0
C46796,4,245947.84999999683,0,0,4990,blue,false,left,99,16,left,blue,778,0
C46796,5,249265.45000000624,1,40,4950,blue,true,right,72,40,right,blue,758,0
C46796,6,252583.00499999314,0,0,4950,blue,true,left,98,88,right,orange,703,0
C46796,7,255835.92000001227,0,0,4950,blue,true,left,6,54,right,orange,676,0
C46796,8,259050.1949999889,0,0,4950,blue,true,left,64,55,right,orange,762,0
C46796,9,262357.66000000876,0,0,4950,blue,false,right,96,45,right,blue,1013,0
C46796,10,265922.69999999553,1,19,4931,blue,true,right,28,19,right,blue,1137,0
C46796,11,269605.745000008,0,0,4931,blue,true,left,95,26,right,orange,1412,0
C46796,12,273559.8150000151,1,29,4902,blue,true,right,90,29,right,blue,908,0
C46796,13,277027.73999999044,0,0,4902,blue,true,right,20,53,left,orange,508,0
C46796,14,280077.7250000101,0,0,4902,blue,true,right,74,56,left,orange,672,0
C46796,15,283298.7049999938,0,0,4902,blue,true,right,18,42,left,orange,675,0
C46796,16,286511.41000000644,0,0,4902,blue,true,right,11,91,left,orange,625,0
C46796,17,289679.295000009,1,32,4870,blue,false,right,32,31,left,orange,636,0
C46796,18,292877.6549999893,1,65,4805,blue,true,left,36,65,left,blue,871,0
C46796,19,296293.71500000707,0,0,4805,blue,false,right,40,30,right,blue,726,0
C46796,20,299565.10500001605,1,26,4779,blue,true,right,29,26,right,blue,635,0
C46796,21,302760.9850000008,1,32,4747,blue,false,right,32,36,left,orange,836,0
C46796,22,306139.7599999909,1,81,4666,blue,true,left,72,81,left,blue,622,0
C46796,23,309315.7099999953,0,0,4666,blue,false,left,95,54,left,blue,664,0
C46796,24,312539.70500000287,0,0,4666,blue,false,left,40,59,left,blue,445,0
C46796,25,315528.64500001306,0,0,4666,blue,false,right,29,24,right,blue,420,0
C46796,26,318487.5049999973,0,0,4666,blue,false,right,60,51,right,blue,736,0
C46796,27,321768.07499999995,0,0,4666,blue,false,right,83,65,right,blue,652,0
C46796,28,324957.9150000063,1,98,4568,blue,true,left,78,98,left,blue,1076,0
C46796,29,328601.3849999872,0,0,4568,blue,false,left,56,51,left,blue,607,0
C46796,30,331745.190000016,0,0,4568,blue,false,left,5,20,left,blue,526,0
C46796,31,334803.22999999044,0,0,4568,blue,false,right,67,2,right,blue,627,0
C46796,32,337961.6249999963,0,0,4568,blue,false,right,85,84,right,blue,659,0
C46796,33,341160.4149999912,0,0,4568,blue,true,right,7,49,left,orange,1358,0
C46796,34,345065.9600000072,0,0,4568,blue,false,left,37,47,left,blue,600,0
C46796,35,348210.6100000092,0,0,4568,blue,false,right,27,91,right,blue,772,0
C46796,36,351521.45500000915,0,0,4568,blue,false,right,44,42,right,blue,606,0
C46796,37,354671.3649999874,1,55,4513,blue,true,right,31,55,right,blue,784,0
C46796,38,358011.2500000105,0,0,4513,blue,false,right,97,70,right,blue,867,0
C46796,39,361417.3099999898,0,0,4513,blue,false,left,14,9,left,blue,573,0
C46796,40,364530.7899999898,1,51,4462,blue,true,left,23,51,left,blue,1398,0
C46796,41,368477.6750000019,1,79,4383,blue,true,left,89,79,left,blue,840,0
C46796,42,371860.1600000111,0,0,4383,blue,true,left,83,86,right,orange,506,0
C46796,43,374908.83999998914,0,0,4383,blue,true,right,40,62,left,orange,481,0
C46796,44,377936.23500000103,0,0,4383,blue,true,left,36,23,right,orange,475,0
C46796,45,380945.2699999965,0,0,4383,blue,true,right,65,61,left,orange,583,0
C46796,46,384066.64000000455,0,0,4383,blue,true,right,74,67,left,orange,508,0
C46796,47,387114.9349999905,0,0,4383,blue,true,left,73,41,right,orange,743,0
C46796,48,394412.7000000153,0,0,4383,blue,false,left,96,54,left,blue,1122,0
C46796,49,398080.04000000074,1,88,4295,blue,true,right,86,88,right,blue,485,0
C46796,50,401130.3199999966,1,66,4229,blue,true,left,43,66,left,blue,662,0
C46796,51,404339.4750000152,0,0,4229,blue,true,right,72,79,left,orange,447,0
C46796,52,407329.59499998833,1,71,4158,blue,false,right,71,13,left,orange,447,0
C46796,53,410321.09499999206,0,0,4158,blue,true,right,78,53,left,orange,551,0
C46796,54,413421.39000000316,0,0,4158,blue,true,left,57,90,right,orange,473,0
C46796,55,416435.610000015,1,3,4155,blue,false,left,3,12,right,orange,642,0
C46796,56,419626.5249999997,0,0,4155,blue,true,right,2,64,left,orange,740,0
C46796,57,422888.5550000123,0,0,4155,blue,true,right,99,9,left,orange,580,0
C46796,58,426008.7449999992,0,0,4155,blue,true,left,21,42,right,orange,607,0
