Quiz_round,2,RESULT:,-,allCorrect
num_trial,optionsPresented_time,outcome,loss_amount,running_total,anchor_stim,blue_aversive,blue_side,amount_orange,amount_blue,chosen_side,chosen_color,response_time,trial_repeat_count
C48203,1,121912.07500000019,0,0,5000,blue,true,left,44,37,right,orange,923,0
C48203,2,125350.79499997664,0,0,5000,blue,true,right,66,12,left,orange,564,0
C48203,3,128435.54999993648,0,0,5000,blue,true,right,98,9,left,orange,434,0
C48203,4,131392.3749999376,1,20,4980,blue,false,left,20,91,right,orange,426,0
C48203,5,134341.37499995995,0,0,4980,blue,true,left,28,8,right,orange,429,0
C48203,6,137292.62500000186,0,0,4980,blue,true,right,30,33,left,orange,518,0
C48203,7,140329.77499999106,0,0,4980,blue,true,right,27,24,left,orange,344,0
C48203,8,143192.4899999285,1,58,4922,blue,false,right,58,43,left,orange,393,0
C48203,9,146109.89999992307,1,47,4875,blue,true,right,72,47,right,blue,396,0
C48203,10,149033.85499992874,1,44,4831,blue,false,right,44,44,left,orange,393,0
C48203,11,151945.3799999319,0,0,4831,blue,true,left,69,26,right,orange,296,0
C48203,12,154757.6199999312,0,0,4831,blue,true,left,6,41,right,orange,421,0
C48203,13,157692.79499992263,0,0,4831,blue,true,left,88,34,right,orange,430,0
C48203,14,160640.89499996044,1,73,4758,blue,false,right,73,18,left,orange,657,0
C48203,15,163817.15000001714,1,25,4733,blue,true,left,60,25,left,blue,624,0
C48203,16,166962.22999994643,0,0,4733,blue,true,left,68,6,right,orange,496,0
C48203,17,169971.7749999836,1,48,4685,blue,false,left,48,39,right,orange,426,0
C48203,18,172920.4749999335,0,0,4685,blue,true,left,35,76,right,orange,825,0
C48203,19,176263.9349999372,0,0,4685,blue,true,right,23,85,left,orange,410,0
C48203,20,179189.66999999247,0,0,4685,blue,true,left,54,22,right,orange,469,0
C48203,21,182173.4399999259,1,66,4619,blue,false,right,66,58,left,orange,397,0
C48203,22,185093.28000003006,0,0,4619,blue,true,right,98,41,left,orange,557,0
C48203,23,188170.5349999247,0,0,4619,blue,true,right,58,80,left,orange,351,0
C48203,24,191038.88000000734,0,0,4619,blue,true,right,32,85,left,orange,331,0
C48203,25,193887.87999993656,1,83,4536,blue,false,right,83,15,left,orange,353,0
C48203,26,196766.87499997206,1,16,4520,blue,true,right,18,16,right,blue,628,0
C48203,27,199911.81999992114,1,99,4421,blue,true,left,56,99,left,blue,506,0
C48203,28,202932.72499996237,0,0,4421,blue,true,right,23,75,left,orange,1086,0
C48203,29,206542.92999999598,0,0,4421,blue,true,right,68,18,left,orange,540,0
C48203,30,209598.49000000395,1,16,4405,blue,true,left,30,16,left,blue,947,0
C48203,31,213063.90499998815,0,0,4405,blue,true,right,86,37,left,orange,1235,0
C48203,32,216813.28999996185,0,0,4405,blue,true,right,47,44,left,orange,413,0
C48203,33,219744.71999995876,0,0,4405,blue,true,left,3,91,right,orange,458,0
