Quiz_round,2,RESULT:,-,allCorrect
num_trial,optionsPresented_time,outcome,loss_amount,running_total,anchor_stim,blue_aversive,blue_side,amount_orange,amount_blue,chosen_side,chosen_color,response_time,trial_repeat_count
C49620,1,328766.7000000477,1,10,4990,blue,true,left,23,10,left,blue,1229,0
C49620,2,332571.7999999523,0,0,4990,blue,true,right,45,97,left,orange,1119,0
C49620,3,336263.5,0,0,4990,blue,true,right,54,62,left,orange,955,0
C49620,4,339797.5,0,0,4990,blue,false,left,99,16,left,blue,1938,0
C49620,5,344317.39999985695,1,40,4950,blue,true,right,72,40,right,blue,1740,0
C49620,6,348656,0,0,4950,blue,true,left,98,88,right,orange,1280,0
C49620,7,352504,0,0,4950,blue,true,right,6,54,left,orange,1072,0
C49620,8,356149.2000000477,0,0,4950,blue,true,left,64,55,right,orange,931,0
C49620,9,359650,1,96,4854,blue,false,left,96,45,right,orange,1606,0
C49620,10,363825.89999985695,1,19,4835,blue,true,right,28,19,right,blue,1551,0
C49620,11,367970.39999985695,0,0,4835,blue,true,right,95,26,left,orange,893,0
C49620,12,371419.7999999523,1,29,4806,blue,true,left,90,29,left,blue,1241,0
C49620,13,375234.5,0,0,4806,blue,true,right,20,53,left,orange,1043,0
C49620,14,378840.2000000477,0,0,4806,blue,true,left,74,56,right,orange,998,0
C49620,15,382393.09999990463,0,0,4806,blue,true,right,18,42,left,orange,833,0
C49620,16,385793.7999999523,0,0,4806,blue,true,right,11,91,left,orange,633,0
C49620,17,389013.2999999523,1,32,4774,blue,false,right,32,31,left,orange,701,0
C49620,18,392292.7999999523,1,65,4709,blue,true,right,36,65,right,blue,1789,0
C49620,19,396663.2999999523,1,40,4669,blue,false,right,40,30,left,orange,821,0
C49620,20,400068.89999985695,0,0,4669,blue,true,right,29,26,left,orange,541,0
C49620,21,403163.7000000477,1,32,4637,blue,false,right,32,36,left,orange,659,0
C49620,22,406389.7999999523,0,0,4637,blue,true,left,72,81,right,orange,2548,0
C49620,23,411530.89999985695,0,0,4637,blue,false,left,95,54,left,blue,1362,0
C49620,24,415459.39999985695,1,40,4597,blue,false,left,40,59,right,orange,1648,0
C49620,25,419676.5,0,0,4597,blue,false,left,29,24,left,blue,890,0
C49620,26,423148.7999999523,1,60,4537,blue,false,right,60,51,left,orange,1026,0
C49620,27,426734.89999985695,0,0,4537,blue,false,left,83,65,left,blue,514,0
C49620,28,429812,1,98,4439,blue,true,right,78,98,right,blue,862,0
C49620,29,433254.5,0,0,4439,blue,false,left,56,51,left,blue,809,0
C49620,30,436631.7000000477,1,5,4434,blue,false,right,5,20,left,orange,922,0
C49620,31,440136.39999985695,0,0,4434,blue,false,left,67,2,left,blue,1422,0
C49620,32,444121.2000000477,0,0,4434,blue,false,right,85,84,right,blue,2795,0
C49620,33,449489.7000000477,1,49,4385,blue,true,left,7,49,left,blue,893,0
C49620,34,452958.39999985695,0,0,4385,blue,false,right,37,47,right,blue,1035,0
C49620,35,456545.7999999523,0,0,4385,blue,false,left,27,91,left,blue,1541,0
C49620,36,460649.89999985695,0,0,4385,blue,false,left,44,42,left,blue,2141,0
C49620,37,465359.39999985695,1,55,4330,blue,true,left,31,55,left,blue,1079,0
C49620,38,469001.2000000477,0,0,4330,blue,false,left,97,70,left,blue,1062,0
C49620,39,472623.5,0,0,4330,blue,false,right,14,9,right,blue,1150,0
C49620,40,476350.89999985695,1,51,4279,blue,true,left,23,51,left,blue,939,0
C49620,41,479858.59999990463,1,79,4200,blue,true,right,89,79,right,blue,988,0
C49620,42,483408.39999985695,0,0,4200,blue,true,left,83,86,right,orange,1090,0
C49620,43,487056.09999990463,0,0,4200,blue,true,left,40,62,right,orange,927,0
C49620,44,490550.09999990463,0,0,4200,blue,true,right,36,23,left,orange,2414,0
C49620,45,495537,0,0,4200,blue,true,left,65,61,right,orange,1000,0
C49620,46,499124.2000000477,1,67,4133,blue,true,right,74,67,right,blue,2469,0
C49620,47,504159.39999985695,1,41,4092,blue,true,left,73,41,left,blue,681,0
C49620,48,511452,0,0,4092,blue,false,right,96,54,right,blue,2173,0
C49620,49,516186.59999990463,1,88,4004,blue,true,left,86,88,left,blue,647,0
C49620,50,519409.2999999523,1,66,3938,blue,true,left,43,66,left,blue,802,0
C49620,51,522782.7999999523,0,0,3938,blue,true,right,72,79,left,orange,1139,0
C49620,52,526486.899999857,1,71,3867,blue,false,left,71,13,right,orange,727,0
C49620,53,529790.899999857,0,0,3867,blue,true,left,78,53,right,orange,877,0
C49620,54,533222.5,0,0,3867,blue,true,left,57,90,right,orange,783,0
C49620,55,536574.2000000477,1,3,3864,blue,false,right,3,12,left,orange,1159,0
C49620,56,540308.399999857,0,0,3864,blue,true,right,2,64,left,orange,1124,0
C49620,57,544008.0999999046,1,9,3855,blue,true,left,99,9,left,blue,637,0
C49620,58,547236.5999999046,1,42,3813,blue,true,right,21,42,right,blue,1554,0
C49620,59,551349.0999999046,1,72,3741,blue,true,left,83,72,left,blue,570,0
C49620,60,554499.5999999046,1,11,3730,blue,true,left,37,11,left,blue,821,0
C49620,61,557907.7000000477,1,67,3663,blue,false,right,67,81,left,orange,732,0
C49620,62,561220,0,0,3663,blue,true,left,12,14,right,orange,1098,0
C49620,63,564872,1,78,3585,blue,false,right,78,90,left,orange,971,0
C49620,64,568417.2999999523,1,46,3539,blue,false,left,46,53,right,orange,598,0
C49620,65,571589.2999999523,1,30,3509,blue,false,right,30,42,left,orange,613,0
C49620,66,574766.2000000477,1,36,3473,blue,false,right,36,65,left,orange,716,0
C49620,67,578054.899999857,0,0,3473,blue,false,left,49,49,left,blue,439,0
C49620,68,581064.5,0,0,3473,blue,false,left,44,10,left,blue,381,0
C49620,69,584018.5999999046,0,0,3473,blue,false,left,70,64,left,blue,429,0
C49620,70,587014.5999999046,0,0,3473,blue,false,left,68,95,left,blue,382,0
C49620,71,589962.7999999523,0,0,3473,blue,false,right,38,46,right,blue,627,0
C49620,72,593182.7999999523,0,0,3473,blue,false,right,18,24,right,blue,591,0
C49620,73,596347.2000000477,0,0,3473,blue,false,right,82,78,right,blue,635,0
C49620,74,599534.5999999046,0,0,3473,blue,false,right,59,54,right,blue,691,0
C49620,75,602787.0999999046,0,0,3473,blue,false,left,36,33,left,blue,627,0
C49620,76,605974.2999999523,1,56,3417,blue,true,right,49,56,right,blue,786,0
C49620,77,609307.7000000477,1,26,3391,blue,false,right,26,83,left,orange,464,0
C49620,78,612326.5,1,38,3353,blue,false,left,38,81,right,orange,1107,0
C49620,79,616009.7000000477,0,0,3353,blue,false,left,12,3,left,blue,724,0
C49620,80,619282.7999999523,0,0,3353,blue,false,left,62,38,left,blue,734,0
C49620,81,622579.2999999523,0,0,3353,blue,false,right,43,50,right,blue,1075,0
C49620,82,626224.7000000477,0,0,3353,blue,false,right,50,47,right,blue,550,0
C49620,83,629350,1,35,3318,blue,true,left,41,35,left,blue,766,0
C49620,84,632702.399999857,0,0,3318,blue,false,left,9,62,left,blue,1428,0
C49620,85,636687,0,0,3318,blue,false,right,60,58,right,blue,974,0
C49620,86,640232.0999999046,0,0,3318,blue,false,right,88,31,right,blue,578,0
C49620,87,643390.399999857,0,0,3318,blue,false,right,56,44,right,blue,326,0
C49620,88,646296.399999857,1,15,3303,blue,true,right,31,15,right,blue,620,0
C49620,89,649502.2999999523,0,0,3303,blue,false,left,90,31,left,blue,329,0
C49620,90,652407.5,0,0,3303,blue,false,left,80,76,left,blue,684,0
C49620,91,655672.5,0,0,3303,blue,false,right,78,4,right,blue,808,0
C49620,92,659047.7999999523,1,60,3243,blue,false,right,60,28,left,orange,1178,0
C49620,93,662805.7000000477,0,0,3243,blue,true,left,56,99,right,orange,1818,0
C49620,94,671208.5999999046,1,31,3212,blue,false,left,31,45,right,orange,2209,0
C49620,95,675999.7999999523,0,0,3212,blue,false,right,55,16,right,blue,962,0
C49620,96,679524.2999999523,0,0,3212,blue,true,left,12,89,right,orange,917,0
C49620,97,683001.0999999046,0,0,3212,blue,false,left,49,4,left,blue,794,0
C49620,98,686365.0999999046,0,0,3212,blue,false,left,69,12,left,blue,653,0
C49620,99,689584.0999999046,1,26,3186,blue,true,left,49,26,left,blue,644,0
C49620,100,692809.899999857,0,0,3186,blue,false,right,75,76,right,blue,849,0
C49620,101,696240.0999999046,0,0,3186,blue,false,right,22,90,right,blue,786,0
C49620,102,699582.899999857,1,23,3163,blue,true,left,26,23,left,blue,783,0
C49620,103,702947.5,0,0,3163,blue,false,left,11,68,left,blue,1209,0
C49620,104,706728.899999857,1,82,3081,blue,true,right,71,82,right,blue,922,0
C49620,105,710230.2000000477,0,0,3081,blue,false,right,86,95,right,blue,1152,0
C49620,106,713941.899999857,0,0,3081,blue,false,right,79,88,right,blue,671,0
C49620,107,717192.5,1,75,3006,blue,false,left,75,40,right,orange,805,0
C49620,108,720575.2999999523,0,0,3006,blue,false,left,11,94,left,blue,857,0
C49620,109,724011.5999999046,1,44,2962,blue,true,right,53,44,right,blue,612,0
C49620,110,727217.7999999523,0,0,2962,blue,false,right,85,17,right,blue,609,0
C49620,111,730389.7000000477,1,32,2930,blue,true,left,85,32,left,blue,609,0
C49620,112,733590,1,38,2892,blue,false,left,38,68,right,orange,1550,0
C49620,113,737722.5999999046,0,0,2892,blue,false,right,28,93,right,blue,624,0
C49620,114,740928.7000000477,0,0,2892,blue,false,right,13,95,right,blue,947,0
C49620,115,744459.899999857,0,0,2892,blue,false,right,69,60,right,blue,564,0
C49620,116,747589,1,95,2797,blue,true,right,56,95,right,blue,498,0
C49620,117,750675.0999999046,0,0,2797,blue,false,left,2,41,left,blue,517,0
C49620,118,753757.7999999523,0,0,2797,blue,false,left,42,5,left,blue,496,0
C49620,119,756851.0999999046,0,0,2797,blue,false,left,44,30,left,blue,627,0
C49620,120,760039.399999857,0,0,2797,blue,false,right,79,4,right,blue,837,0
C49620,121,763450.2000000477,0,0,2797,blue,false,right,83,87,right,blue,631,0
C49620,122,766657.7999999523,0,0,2797,blue,false,right,59,44,right,blue,907,0
C49620,123,770155.899999857,1,10,2787,blue,true,right,15,10,right,blue,887,0
C49620,124,773605.7000000477,0,0,2787,blue,false,left,60,15,left,blue,1050,0
C49620,125,777230,0,0,2787,blue,false,left,73,25,left,blue,1010,0
C49620,126,780813.2000000477,0,0,2787,blue,false,left,43,23,left,blue,775,0
C49620,127,784163.2000000477,1,22,2765,blue,false,left,22,87,right,orange,965,0
C49620,128,787698.5999999046,0,0,2765,blue,true,left,27,77,right,orange,1364,0
C49620,129,791633.7999999523,0,0,2765,blue,false,left,99,35,left,blue,1018,0
C49620,130,795223.7000000477,1,39,2726,blue,true,right,49,39,right,blue,1005,0
C49620,131,798793.2999999523,0,0,2726,blue,false,left,83,60,left,blue,936,0
C49620,132,802285.2000000477,1,54,2672,blue,true,left,61,54,left,blue,664,0
C49620,133,805532.7000000477,0,0,2672,blue,false,left,82,34,left,blue,895,0
C49620,134,808990.5,0,0,2672,blue,false,right,96,86,right,blue,1002,0
C49620,135,812572.2000000477,0,0,2672,blue,false,right,65,27,right,blue,797,0
C49620,136,815945,0,0,2672,blue,false,right,63,93,right,blue,687,0
C49620,137,819194.7999999523,0,0,2672,blue,false,left,65,40,left,blue,666,0
C49620,138,822423.0999999046,0,0,2672,blue,false,right,7,69,right,blue,801,0
C49620,139,825793.0999999046,1,28,2644,blue,true,right,94,28,right,blue,831,0
C49620,140,829210.899999857,0,0,2644,blue,false,right,90,4,right,blue,754,0
