Quiz_round,2,RESULT:,-,allCorrect
num_trial,optionsPresented_time,outcome,loss_amount,running_total,anchor_stim,blue_aversive,blue_side,amount_orange,amount_blue,chosen_side,chosen_color,response_time,trial_repeat_count
C45669,1,152820.43999998132,0,0,5000,blue,true,left,44,37,right,orange,1111,0
C45669,2,156460.9300000011,0,0,5000,blue,true,left,66,12,right,orange,1109,0
C45669,3,160111.78999999538,0,0,5000,blue,true,right,98,9,left,orange,745,0
C45669,4,163374.9700000044,1,20,4980,blue,false,right,20,91,left,orange,1402,0
C45669,5,167314.03000000864,0,0,4980,blue,true,right,28,8,left,orange,863,0
C45669,6,170710.82999999635,0,0,4980,blue,true,right,30,33,left,orange,1002,0
C45669,7,174250.75000000652,0,0,4980,blue,true,left,27,24,right,orange,1047,0
C45669,8,177830.80499997595,1,58,4922,blue,false,left,58,43,right,orange,625,0
C45669,9,180989.80500001926,0,0,4922,blue,true,right,72,47,left,orange,460,0
C45669,10,183988.66500001168,1,44,4878,blue,false,left,44,44,right,orange,701,0
C45669,11,187237.7550000092,0,0,4878,blue,true,left,69,26,right,orange,956,0
C45669,12,190723.6799999955,0,0,4878,blue,true,left,6,41,right,orange,1287,0
C45669,13,194550.67999998573,0,0,4878,blue,true,right,88,34,left,orange,826,0
C45669,14,197924.6549999807,1,73,4805,blue,false,left,73,18,right,orange,574,0
C45669,15,201025.84499999648,0,0,4805,blue,true,left,60,25,right,orange,680,0
C45669,16,204244.81000000378,0,0,4805,blue,true,right,68,6,left,orange,621,0
C45669,17,207404.6199999866,1,48,4757,blue,false,right,48,39,left,orange,716,0
C45669,18,210654.73999996902,0,0,4757,blue,true,left,35,76,right,orange,835,0
C45669,19,214016.76500000758,0,0,4757,blue,true,right,23,85,left,orange,1131,0
C45669,20,217680.709999986,0,0,4757,blue,true,right,54,22,left,orange,609,0
C45669,21,220830.7499999646,1,66,4691,blue,false,right,66,58,left,orange,810,0
C45669,22,224185.70999999065,0,0,4691,blue,true,left,98,41,right,orange,624,0
C45669,23,227349.60000001593,0,0,4691,blue,true,left,58,80,right,orange,604,0
C45669,24,230480.67499999888,0,0,4691,blue,true,left,32,85,right,orange,1209,0
C45669,25,234226.61000001244,1,83,4608,blue,false,left,83,15,right,orange,583,0
C45669,26,237356.61999997683,0,0,4608,blue,true,right,18,16,left,orange,902,0
C45669,27,240784.60999997333,0,0,4608,blue,true,left,56,99,right,orange,329,0
C45669,28,243641.7299999739,0,0,4608,blue,true,right,23,75,left,orange,360,0
C45669,29,246542.70499997074,0,0,4608,blue,true,left,68,18,right,orange,451,0
C45669,30,249520.5699999933,0,0,4608,blue,true,left,30,16,right,orange,504,0
C45669,31,252550.6249999744,0,0,4608,blue,true,right,86,37,left,orange,458,0
C45669,32,255536.4599999739,0,0,4608,blue,true,left,47,44,right,orange,378,0
C45669,33,258451.65499998257,0,0,4608,blue,true,left,3,91,right,orange,431,0
C45669,34,261413.57500001322,1,60,4548,blue,false,right,60,14,left,orange,532,0
C45669,35,264479.6900000074,0,0,4548,blue,true,left,54,84,right,orange,345,0
C45669,36,267348.5900000087,0,0,4548,blue,true,left,34,23,right,orange,364,0
C45669,37,270243.56999999145,0,0,4548,blue,true,right,96,28,left,orange,374,0
C45669,38,273152.65999996336,1,83,4465,blue,false,right,83,94,left,orange,599,0
C45669,39,276287.65000001295,0,0,4465,blue,true,right,63,86,left,orange,794,0
C45669,40,279611.62500001956,0,0,4465,blue,true,left,99,53,right,orange,335,0
C45669,41,282479.6600000118,0,0,4465,blue,true,right,29,91,left,orange,747,0
C45669,42,285749.4799999986,0,0,4465,blue,true,left,88,64,right,orange,469,0
C45669,43,288747.6799999713,0,0,4465,blue,true,left,84,70,right,orange,822,0
C45669,44,292111.4349999698,1,61,4404,blue,false,right,61,88,left,orange,698,0
C45669,45,295351.5999999945,0,0,4404,blue,true,left,61,43,right,orange,537,0
C45669,46,298402.55499997875,0,0,4404,blue,true,left,87,54,right,orange,478,0
C45669,47,301419.53000001376,1,5,4399,blue,false,left,5,90,right,orange,486,0
C45669,48,308451.2649999815,0,0,4399,blue,true,left,71,44,right,orange,1368,0
C45669,49,312352.985000005,0,0,4399,blue,true,left,42,52,right,orange,593,0
C45669,50,315466.5099999984,0,0,4399,blue,true,left,39,93,right,orange,503,0
C45669,51,318511.15999999456,0,0,4399,blue,true,right,39,24,left,orange,449,0
C45669,52,321493.4699999867,1,20,4379,blue,false,right,20,10,left,orange,637,0
C45669,53,324674.5949999895,1,85,4294,blue,false,right,85,43,left,orange,623,0
C45669,54,327841.52999997605,1,77,4217,blue,false,left,77,7,right,orange,400,0
C45669,55,330786.57499997644,0,0,4217,blue,true,right,95,90,left,orange,543,0
C45669,56,333863.45499998424,0,0,4217,blue,true,left,56,7,right,orange,419,0
C45669,57,336813.450000016,0,0,4217,blue,true,left,50,69,right,orange,604,0
C45669,58,339960.6849999982,0,0,4217,blue,true,left,4,83,right,orange,473,0
C45669,59,342958.4850000101,0,0,4217,blue,false,left,40,8,left,blue,1595,0
C45669,60,347086.71999996295,0,0,4217,blue,true,left,47,86,right,orange,283,0
C45669,61,349904.515000002,0,0,4217,blue,true,right,15,49,left,orange,1137,0
C45669,62,353590.91500000795,0,0,4217,blue,true,left,17,39,right,orange,410,0
C45669,63,356531.5999999875,1,76,4141,blue,false,left,76,97,right,orange,679,0
C45669,64,359745.3899999964,0,0,4141,blue,true,left,73,14,right,orange,640,0
C45669,65,362926.5449999948,0,0,4141,blue,true,left,67,29,right,orange,930,0
C45669,66,366386.4349999931,0,0,4141,blue,true,right,48,39,left,orange,1088,0
C45669,67,370016.5050000069,0,0,4141,blue,true,right,30,99,left,orange,1128,0
C45669,68,373682.89499997627,1,13,4128,blue,false,left,13,20,right,orange,1143,0
C45669,69,377369.4099999848,0,0,4128,blue,true,right,66,59,left,orange,1384,0
C45669,70,381283.4900000016,0,0,4128,blue,true,left,20,60,right,orange,406,0
C45669,71,384229.5199999935,0,0,4128,blue,true,left,41,25,right,orange,444,0
C45669,72,387208.4700000123,1,76,4052,blue,false,right,76,70,left,orange,521,0
