Quiz_round,2,RESULT:,SideGoodness,Incorrect
num_trial,optionsPresented_time,outcome,loss_amount,running_total,anchor_stim,blue_aversive,blue_side,amount_orange,amount_blue,chosen_side,chosen_color,response_time,trial_repeat_count
C47281,1,170516.80000000075,1,10,4990,blue,true,right,23,10,right,blue,1726,0
C47281,2,174791.19999999925,0,0,4990,blue,true,right,45,97,left,orange,1140,0
C47281,3,178469.59999999776,0,0,4990,blue,true,right,54,62,left,orange,998,0
C47281,4,182029.3999999985,0,0,4990,blue,false,left,99,16,left,blue,1418,0
C47281,5,186019.5,1,40,4950,blue,true,right,72,40,right,blue,1768,0
C47281,6,190344.5,0,0,4950,blue,true,right,98,88,left,orange,1315,0
C47281,7,194206.59999999776,0,0,4950,blue,true,left,6,54,right,orange,662,0
C47281,8,197434.8999999985,0,0,4950,blue,true,left,64,55,right,orange,1028,0
C47281,9,201031.59999999776,0,0,4950,blue,false,right,96,45,right,blue,1816,0
C47281,10,205398.69999999925,1,19,4931,blue,true,right,28,19,right,blue,1058,0
C47281,11,209030,1,26,4905,blue,true,right,95,26,right,blue,1228,0
C47281,12,212808.30000000075,0,0,4905,blue,true,right,90,29,left,orange,1899,0
C47281,13,217272.59999999776,0,0,4905,blue,true,left,20,53,right,orange,2224,0
C47281,14,222049.8999999985,0,0,4905,blue,true,right,74,56,left,orange,1090,0
C47281,15,225689.3999999985,0,0,4905,blue,true,right,18,42,left,orange,766,0
C47281,16,229003.09999999776,0,0,4905,blue,true,right,11,91,left,orange,707,0
C47281,17,232260.30000000075,1,32,4873,blue,false,left,32,31,right,orange,751,0
C47281,18,235570.59999999776,0,0,4873,blue,true,left,36,65,right,orange,618,0
C47281,19,238751.80000000075,1,40,4833,blue,false,left,40,30,right,orange,1022,0
C47281,20,242340.19999999925,1,26,4807,blue,true,left,29,26,left,blue,664,0
C47281,21,245560.59999999776,1,32,4775,blue,false,right,32,36,left,orange,1226,0
C47281,22,249339.09999999776,1,81,4694,blue,true,left,72,81,left,blue,1777,0
C47281,23,253669,0,0,4694,blue,false,left,95,54,left,blue,994,0
C47281,24,257203.09999999776,0,0,4694,blue,false,left,40,59,left,blue,1067,0
C47281,25,260815.30000000075,0,0,4694,blue,false,left,29,24,left,blue,519,0
C47281,26,263878.59999999776,0,0,4694,blue,false,left,60,51,left,blue,826,0
C47281,27,267251.09999999776,0,0,4694,blue,false,left,83,65,left,blue,742,0
C47281,28,270540.19999999925,1,98,4596,blue,true,left,78,98,left,blue,1438,0
C47281,29,274548.59999999776,0,0,4596,blue,false,right,56,51,right,blue,1955,0
C47281,30,279047.69999999925,1,5,4591,blue,false,left,5,20,right,orange,1440,0
C47281,31,283037.80000000075,0,0,4591,blue,false,right,67,2,right,blue,687,0
C47281,32,286266.8999999985,0,0,4591,blue,false,left,85,84,left,blue,1336,0
C47281,33,290142,0,0,4591,blue,true,right,7,49,left,orange,1084,0
C47281,34,293761.8999999985,0,0,4591,blue,false,left,37,47,left,blue,893,0
C47281,35,297193.59999999776,1,27,4564,blue,false,left,27,91,right,orange,2342,0
