Quiz_round,2,RESULT:,-,allCorrect
num_trial,optionsPresented_time,outcome,loss_amount,running_total,anchor_stim,blue_aversive,blue_side,amount_orange,amount_blue,chosen_side,chosen_color,response_time,trial_repeat_count
C40983,1,200279.41499999724,0,0,5000,blue,true,left,23,10,right,orange,1106,0
C40983,2,203929.3849999085,1,97,4903,blue,true,right,45,97,right,blue,709,0
C40983,3,207201.8949999474,0,0,4903,blue,true,left,54,62,right,orange,1052,0
C40983,4,210810.47999998555,1,99,4804,blue,false,right,99,16,left,orange,893,0
C40983,5,214283.2899999339,0,0,4804,blue,true,right,72,40,left,orange,528,0
C40983,6,217389.18999989983,0,0,4804,blue,true,left,98,88,right,orange,695,0
C40983,7,220644.8349999264,0,0,4804,blue,true,left,6,54,right,orange,529,0
C40983,8,223735.14999996405,0,0,4804,blue,true,right,64,55,left,orange,653,0
C40983,9,226966.19999990799,1,96,4708,blue,false,right,96,45,left,orange,490,0
C40983,10,230028.92499999143,0,0,4708,blue,true,right,28,19,left,orange,513,0
C40983,11,233098.94999989774,0,0,4708,blue,true,right,95,26,left,orange,484,0
C40983,12,236141.73999999184,0,0,4708,blue,true,left,90,29,right,orange,729,0
C40983,13,239442.21999996807,0,0,4708,blue,true,left,20,53,right,orange,573,0
C40983,14,242571.47499988787,0,0,4708,blue,true,right,74,56,left,orange,685,0
C40983,15,245822.4999998929,0,0,4708,blue,true,right,18,42,left,orange,458,0
C40983,16,248855.83499993663,0,0,4708,blue,true,right,11,91,left,orange,462,0
C40983,17,251878.76499991398,1,32,4676,blue,false,left,32,31,right,orange,711,0
C40983,18,255152.41999994032,0,0,4676,blue,true,right,36,65,left,orange,560,0
C40983,19,258282.2149998974,1,40,4636,blue,false,left,40,30,right,orange,541,0
C40983,20,261381.58499996644,0,0,4636,blue,true,left,29,26,right,orange,633,0
C40983,21,264566.9549999293,1,32,4604,blue,false,left,32,36,right,orange,536,0
C40983,22,267660.72499996517,0,0,4604,blue,true,right,72,81,left,orange,595,0
C40983,23,270802.45999991894,1,95,4509,blue,false,right,95,54,left,orange,564,0
C40983,24,273925.5799999228,1,40,4469,blue,false,left,40,59,right,orange,673,0
C40983,25,277154.7899999423,0,0,4469,blue,false,left,29,24,left,blue,519,0
C40983,26,280229.229999939,0,0,4469,blue,false,left,60,51,left,blue,441,0
C40983,27,283234.25499990117,0,0,4469,blue,false,left,83,65,left,blue,434,0
C40983,28,286222.56999998353,1,98,4371,blue,true,left,78,98,left,blue,479,0
C40983,29,289257.709999918,0,0,4371,blue,false,left,56,51,left,blue,475,0
C40983,30,292289.4949999172,1,5,4366,blue,false,right,5,20,left,orange,1380,0
C40983,31,296231.81499994826,0,0,4366,blue,false,right,67,2,right,blue,531,0
C40983,32,299312.649999978,0,0,4366,blue,false,right,85,84,right,blue,509,0
C40983,33,302360.22499995306,1,49,4317,blue,true,left,7,49,left,blue,527,0
C40983,34,305468.66499993484,1,37,4280,blue,false,right,37,47,left,orange,549,0
C40983,35,308603.6299999105,0,0,4280,blue,false,left,27,91,left,blue,772,0
C40983,36,311949.7899999842,0,0,4280,blue,false,left,44,42,left,blue,463,0
C40983,37,314976.66999988724,1,55,4225,blue,true,right,31,55,right,blue,574,0
C40983,38,318122.3599999212,0,0,4225,blue,false,right,97,70,right,blue,458,0
C40983,39,321136.7699999828,0,0,4225,blue,false,right,14,9,right,blue,526,0
C40983,40,324207.6299999608,1,51,4174,blue,true,right,23,51,right,blue,557,0
C40983,41,327314.97999990825,1,79,4095,blue,true,left,89,79,left,blue,899,0
C40983,42,330792.5999999279,0,0,4095,blue,true,right,83,86,left,orange,682,0
C40983,43,334022.1349999774,0,0,4095,blue,true,right,40,62,left,orange,449,0
C40983,44,337033.519999939,0,0,4095,blue,true,right,36,23,left,orange,446,0
C40983,45,340048.6049999017,0,0,4095,blue,true,right,65,61,left,orange,368,0
C40983,46,342984.9149999209,0,0,4095,blue,true,right,74,67,left,orange,429,0
C40983,47,345958.5299999453,0,0,4095,blue,true,right,73,41,left,orange,450,0
C40983,48,352979.5599998906,1,96,3999,blue,false,left,96,54,right,orange,1028,0
C40983,49,356563.50499996915,0,0,3999,blue,true,left,86,88,right,orange,756,0
C40983,50,359890.3599999612,0,0,3999,blue,true,left,43,66,right,orange,510,0
C40983,51,362956.51499996893,0,0,3999,blue,true,left,72,79,right,orange,736,0
C40983,52,366261.3399999682,1,71,3928,blue,false,right,71,13,left,orange,571,0
C40983,53,369397.12999993935,0,0,3928,blue,true,left,78,53,right,orange,463,0
C40983,54,372428.8049999159,0,0,3928,blue,true,left,57,90,right,orange,506,0
C40983,55,375501.0899999179,1,3,3925,blue,false,right,3,12,left,orange,623,0
C40983,56,378691.964999889,0,0,3925,blue,true,left,2,64,right,orange,549,0
C40983,57,381791.7399998987,0,0,3925,blue,true,left,99,9,right,orange,524,0
C40983,58,384864.2149999505,0,0,3925,blue,true,right,21,42,left,orange,484,0
C40983,59,387914.2199999187,0,0,3925,blue,true,right,83,72,left,orange,454,0
C40983,60,390935.9649999533,0,0,3925,blue,true,right,37,11,left,orange,535,0
C40983,61,394026.5349999536,1,67,3858,blue,false,right,67,81,left,orange,434,0
C40983,62,397010.03999996465,0,0,3858,blue,true,right,12,14,left,orange,379,0
C40983,63,399939.3549999222,1,78,3780,blue,false,left,78,90,right,orange,669,0
C40983,64,403193.74499993864,1,46,3734,blue,false,right,46,53,left,orange,532,0
C40983,65,406293.49999991246,0,0,3734,blue,false,left,30,42,left,blue,539,0
C40983,66,409414.3899999326,0,0,3734,blue,false,right,36,65,right,blue,579,0
C40983,67,412559.83499996364,0,0,3734,blue,false,right,49,49,right,blue,516,0
C40983,68,415644.41499998793,0,0,3734,blue,false,left,44,10,left,blue,419,0
C40983,69,418628.6849998869,0,0,3734,blue,false,right,70,64,right,blue,506,0
C40983,70,421709.38499993645,0,0,3734,blue,false,left,68,95,left,blue,460,0
C40983,71,424717.0299999416,0,0,3734,blue,false,right,38,46,right,blue,530,0
C40983,72,427808.2849999191,0,0,3734,blue,false,right,18,24,right,blue,447,0
C40983,73,430811.1449999269,0,0,3734,blue,false,right,82,78,right,blue,491,0
C40983,74,433852.034999989,0,0,3734,blue,false,right,59,54,right,blue,507,0
C40983,75,436919.3399999058,0,0,3734,blue,false,right,36,33,right,blue,590,0
C40983,76,440075.11999993585,1,56,3678,blue,true,right,49,56,right,blue,485,0
C40983,77,443134.73499997053,0,0,3678,blue,false,left,26,83,left,blue,606,0
C40983,78,446314.9899999844,0,0,3678,blue,false,left,38,81,left,blue,870,0
C40983,79,449751.3399999589,0,0,3678,blue,false,left,12,3,left,blue,413,0
C40983,80,452735.6299998937,0,0,3678,blue,false,left,62,38,left,blue,508,0
C40983,81,455809.20499993954,0,0,3678,blue,false,right,43,50,right,blue,525,0
C40983,82,458896.00999990944,0,0,3678,blue,false,left,50,47,left,blue,429,0
C40983,83,461873.4649999533,1,35,3643,blue,true,right,41,35,right,blue,509,0
C40983,84,464949.47499991395,0,0,3643,blue,false,left,9,62,left,blue,546,0
C40983,85,468053.4049998969,0,0,3643,blue,false,left,60,58,left,blue,488,0
C40983,86,471107.27499995846,0,0,3643,blue,false,right,88,31,right,blue,514,0
C40983,87,474177.5699999416,0,0,3643,blue,false,right,56,44,right,blue,491,0
C40983,88,477232.2199998889,1,15,3628,blue,true,left,31,15,left,blue,580,0
